temp,formula,target,class,source,entry,sum_Number,sum_MendeleevNumber,sum_AtomicWeight,sum_MeltingT,sum_Column,sum_Row,sum_CovalentRadius,sum_Electronegativity,sum_NsValence,sum_NpValence,sum_NdValence,sum_NfValence,sum_NValence,sum_NsUnfilled,sum_NpUnfilled,sum_NdUnfilled,sum_NfUnfilled,sum_NUnfilled,sum_GSvolume_pa,sum_GSbandgap,sum_GSmagmom,sum_SpaceGroupNumber,avg_Number,avg_MendeleevNumber,avg_AtomicWeight,avg_MeltingT,avg_Column,avg_Row,avg_CovalentRadius,avg_Electronegativity,avg_NsValence,avg_NpValence,avg_NdValence,avg_NfValence,avg_NValence,avg_NsUnfilled,avg_NpUnfilled,avg_NdUnfilled,avg_NfUnfilled,avg_NUnfilled,avg_GSvolume_pa,avg_GSbandgap,avg_GSmagmom,avg_SpaceGroupNumber,dev_Number,dev_MendeleevNumber,dev_AtomicWeight,dev_MeltingT,dev_Column,dev_Row,dev_CovalentRadius,dev_Electronegativity,dev_NsValence,dev_NpValence,dev_NdValence,dev_NfValence,dev_NValence,dev_NsUnfilled,dev_NpUnfilled,dev_NdUnfilled,dev_NfUnfilled,dev_NUnfilled,dev_GSvolume_pa,dev_GSbandgap,dev_GSmagmom,dev_SpaceGroupNumber,range_Number,range_MendeleevNumber,range_AtomicWeight,range_MeltingT,range_Column,range_Row,range_CovalentRadius,range_Electronegativity,range_NsValence,range_NpValence,range_NdValence,range_NfValence,range_NValence,range_NsUnfilled,range_NpUnfilled,range_NdUnfilled,range_NfUnfilled,range_NUnfilled,range_GSvolume_pa,range_GSbandgap,range_GSmagmom,range_SpaceGroupNumber,max_Number,max_MendeleevNumber,max_AtomicWeight,max_MeltingT,max_Column,max_Row,max_CovalentRadius,max_Electronegativity,max_NsValence,max_NpValence,max_NdValence,max_NfValence,max_NValence,max_NsUnfilled,max_NpUnfilled,max_NdUnfilled,max_NfUnfilled,max_NUnfilled,max_GSvolume_pa,max_GSbandgap,max_GSmagmom,max_SpaceGroupNumber,min_Number,min_MendeleevNumber,min_AtomicWeight,min_MeltingT,min_Column,min_Row,min_CovalentRadius,min_Electronegativity,min_NsValence,min_NpValence,min_NdValence,min_NfValence,min_NValence,min_NsUnfilled,min_NpUnfilled,min_NdUnfilled,min_NfUnfilled,min_NUnfilled,min_GSvolume_pa,min_GSbandgap,min_GSmagmom,min_SpaceGroupNumber,mode_Number,mode_MendeleevNumber,mode_AtomicWeight,mode_MeltingT,mode_Column,mode_Row,mode_CovalentRadius,mode_Electronegativity,mode_NsValence,mode_NpValence,mode_NdValence,mode_NfValence,mode_NValence,mode_NsUnfilled,mode_NpUnfilled,mode_NdUnfilled,mode_NfUnfilled,mode_NUnfilled,mode_GSvolume_pa,mode_GSbandgap,mode_GSmagmom,mode_SpaceGroupNumber
1000,CaMn7O12,1.392537471,0,Mgaultois/Sparks,Peer-reviewed literature,291.0,1415.0,616.637115,12405.6,243.0,56.0,1941.0,53.13,40.0,48.0,35.0,0.0,123.0,0.0,24.0,35.0,0.0,59.0,220.4431034483,0.0,0.002170844827585,1888.0,14.55,70.75,30.831855750000003,620.28,12.149999999999999,2.8,97.05000000000001,2.6565000000000003,2.0,2.4,1.75,0.0,6.1499999999999995,0.0,1.2,1.75,0.0,2.95,11.022155172415001,0.0,0.00010854224137924998,94.39999999999999,7.859999999999999,19.5,17.798946900000004,678.576,4.62,0.96,37.260000000000005,0.9401999999999999,0.0,1.92,2.275,0.0,0.5949999999999998,0.0,0.96,2.275,0.0,1.435,2.674784482758501,0.0,0.000141104913793025,98.88,17.0,80.0,38.938645,1464.2,14.0,2.0,110.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,25.0,87.0,54.938045,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,CaMn6.5Cu0.5O12,0.289864857,0,Mgaultois/Sparks,Peer-reviewed literature,293.0,1421.0,620.9410925000001,12324.985,245.0,56.0,1937.5,53.305,39.5,48.0,37.5,0.0,125.0,0.5,24.0,32.5,0.0,57.0,220.73431034485003,0.0,0.0020157844827575,1892.0,14.649999999999999,71.05,31.047054625,616.24925,12.25,2.8,96.875,2.6652500000000003,1.975,2.4,1.875,0.0,6.25,0.025,1.2,1.625,0.0,2.8499999999999996,11.0367155172425,0.0,0.000100789224137875,94.60000000000001,7.9799999999999995,19.14,18.05718555,673.7391,4.5,0.96,37.05,0.9296999999999999,0.04874999999999992,1.92,2.4375,0.0,0.7250000000000001,0.04875,0.96,2.19375,0.0,1.3975,2.6749926724136257,0.0,0.00013606545258613124,99.12,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,CaMn6.5Cu0.5O12,0.762873667,0,Mgaultois/Sparks,Peer-reviewed literature,293.0,1421.0,620.9410925000001,12324.985,245.0,56.0,1937.5,53.305,39.5,48.0,37.5,0.0,125.0,0.5,24.0,32.5,0.0,57.0,220.73431034485003,0.0,0.0020157844827575,1892.0,14.649999999999999,71.05,31.047054625,616.24925,12.25,2.8,96.875,2.6652500000000003,1.975,2.4,1.875,0.0,6.25,0.025,1.2,1.625,0.0,2.8499999999999996,11.0367155172425,0.0,0.000100789224137875,94.60000000000001,7.9799999999999995,19.14,18.05718555,673.7391,4.5,0.96,37.05,0.9296999999999999,0.04874999999999992,1.92,2.4375,0.0,0.7250000000000001,0.04875,0.96,2.19375,0.0,1.3975,2.6749926724136257,0.0,0.00013606545258613124,99.12,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,CaMn6.5Cu0.5O12,1.300277581,0,Mgaultois/Sparks,Peer-reviewed literature,293.0,1421.0,620.9410925000001,12324.985,245.0,56.0,1937.5,53.305,39.5,48.0,37.5,0.0,125.0,0.5,24.0,32.5,0.0,57.0,220.73431034485003,0.0,0.0020157844827575,1892.0,14.649999999999999,71.05,31.047054625,616.24925,12.25,2.8,96.875,2.6652500000000003,1.975,2.4,1.875,0.0,6.25,0.025,1.2,1.625,0.0,2.8499999999999996,11.0367155172425,0.0,0.000100789224137875,94.60000000000001,7.9799999999999995,19.14,18.05718555,673.7391,4.5,0.96,37.05,0.9296999999999999,0.04874999999999992,1.92,2.4375,0.0,0.7250000000000001,0.04875,0.96,2.19375,0.0,1.3975,2.6749926724136257,0.0,0.00013606545258613124,99.12,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,CaMn6.5Cu0.5O12,1.550692884,0,Mgaultois/Sparks,Peer-reviewed literature,293.0,1421.0,620.9410925000001,12324.985,245.0,56.0,1937.5,53.305,39.5,48.0,37.5,0.0,125.0,0.5,24.0,32.5,0.0,57.0,220.73431034485003,0.0,0.0020157844827575,1892.0,14.649999999999999,71.05,31.047054625,616.24925,12.25,2.8,96.875,2.6652500000000003,1.975,2.4,1.875,0.0,6.25,0.025,1.2,1.625,0.0,2.8499999999999996,11.0367155172425,0.0,0.000100789224137875,94.60000000000001,7.9799999999999995,19.14,18.05718555,673.7391,4.5,0.96,37.05,0.9296999999999999,0.04874999999999992,1.92,2.4375,0.0,0.7250000000000001,0.04875,0.96,2.19375,0.0,1.3975,2.6749926724136257,0.0,0.00013606545258613124,99.12,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,CaMn6CuO12,0.60615816,0,Mgaultois/Sparks,Peer-reviewed literature,295.0,1427.0,625.2450699999999,12244.37,247.0,56.0,1934.0,53.480000000000004,39.0,48.0,40.0,0.0,127.0,1.0,24.0,30.0,0.0,55.0,221.0255172414,0.0,0.00186072413793,1896.0,14.75,71.35,31.2622535,612.2185,12.35,2.8,96.7,2.674,1.95,2.4,2.0,0.0,6.35,0.05,1.2,1.5,0.0,2.75,11.05127586207,0.0,9.30362068965e-05,94.8,8.1,18.78,18.315424200000002,668.9022,4.379999999999999,0.96,36.84,0.9192,0.09500000000000004,1.92,2.5999999999999996,0.0,0.8549999999999999,0.095,0.96,2.0999999999999996,0.0,1.35,2.673744827586,0.0,0.00013025068965509998,99.35999999999999,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,CaMn6CuO12,0.995433598,0,Mgaultois/Sparks,Peer-reviewed literature,295.0,1427.0,625.2450699999999,12244.37,247.0,56.0,1934.0,53.480000000000004,39.0,48.0,40.0,0.0,127.0,1.0,24.0,30.0,0.0,55.0,221.0255172414,0.0,0.00186072413793,1896.0,14.75,71.35,31.2622535,612.2185,12.35,2.8,96.7,2.674,1.95,2.4,2.0,0.0,6.35,0.05,1.2,1.5,0.0,2.75,11.05127586207,0.0,9.30362068965e-05,94.8,8.1,18.78,18.315424200000002,668.9022,4.379999999999999,0.96,36.84,0.9192,0.09500000000000004,1.92,2.5999999999999996,0.0,0.8549999999999999,0.095,0.96,2.0999999999999996,0.0,1.35,2.673744827586,0.0,0.00013025068965509998,99.35999999999999,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,CaMn6CuO12,1.486317714,0,Mgaultois/Sparks,Peer-reviewed literature,295.0,1427.0,625.2450699999999,12244.37,247.0,56.0,1934.0,53.480000000000004,39.0,48.0,40.0,0.0,127.0,1.0,24.0,30.0,0.0,55.0,221.0255172414,0.0,0.00186072413793,1896.0,14.75,71.35,31.2622535,612.2185,12.35,2.8,96.7,2.674,1.95,2.4,2.0,0.0,6.35,0.05,1.2,1.5,0.0,2.75,11.05127586207,0.0,9.30362068965e-05,94.8,8.1,18.78,18.315424200000002,668.9022,4.379999999999999,0.96,36.84,0.9192,0.09500000000000004,1.92,2.5999999999999996,0.0,0.8549999999999999,0.095,0.96,2.0999999999999996,0.0,1.35,2.673744827586,0.0,0.00013025068965509998,99.35999999999999,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,CaMn6CuO12,1.69022722,0,Mgaultois/Sparks,Peer-reviewed literature,295.0,1427.0,625.2450699999999,12244.37,247.0,56.0,1934.0,53.480000000000004,39.0,48.0,40.0,0.0,127.0,1.0,24.0,30.0,0.0,55.0,221.0255172414,0.0,0.00186072413793,1896.0,14.75,71.35,31.2622535,612.2185,12.35,2.8,96.7,2.674,1.95,2.4,2.0,0.0,6.35,0.05,1.2,1.5,0.0,2.75,11.05127586207,0.0,9.30362068965e-05,94.8,8.1,18.78,18.315424200000002,668.9022,4.379999999999999,0.96,36.84,0.9192,0.09500000000000004,1.92,2.5999999999999996,0.0,0.8549999999999999,0.095,0.96,2.0999999999999996,0.0,1.35,2.673744827586,0.0,0.00013025068965509998,99.35999999999999,21.0,80.0,47.5466,1464.2,14.0,2.0,110.0,2.44,1.0,4.0,10.0,0.0,9.0,1.0,2.0,5.0,0.0,5.0,28.665000000000003,0.0,0.000310120689655,213.0,29.0,87.0,63.546,1519.0,16.0,4.0,176.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,5.0,0.0,5.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,LiMn2O4,-3.235758158,0,Mgaultois/Sparks,Peer-reviewed literature,85.0,453.0,180.81469,3710.89,79.0,18.0,670.0,17.84,13.0,16.0,10.0,0.0,39.0,1.0,8.0,10.0,0.0,19.0,73.98850574709999,0.0,0.00062024137931,711.0,12.142857142857142,64.71428571428571,25.830669999999998,530.1271428571429,11.285714285714285,2.571428571428571,95.71428571428572,2.5485714285714285,1.857142857142857,2.2857142857142856,1.4285714285714284,0.0,5.571428571428571,0.14285714285714285,1.1428571428571428,1.4285714285714284,0.0,2.714285714285714,10.5697865353,0.0,8.860591132999999e-05,101.57142857142858,7.346938775510203,25.46938775510204,16.632785714285713,565.0702040816326,5.387755102040816,0.8163265306122448,33.95918367346938,1.0187755102040814,0.24489795918367357,1.9591836734693877,2.040816326530612,0.0,1.306122448979592,0.24489795918367346,0.9795918367346939,2.040816326530612,0.0,1.3061224489795915,1.7210133708571427,0.0,0.00012657987332857142,102.36734693877551,22.0,86.0,47.997045,1464.2,15.0,2.0,73.0,2.46,1.0,4.0,5.0,0.0,6.0,1.0,2.0,5.0,0.0,4.0,7.488333333299998,0.0,0.000310120689655,217.0,25.0,87.0,54.938045,1519.0,16.0,4.0,139.0,3.44,2.0,4.0,5.0,0.0,7.0,1.0,2.0,5.0,0.0,5.0,16.5933333333,0.0,0.000310120689655,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,LiMn2O4,-1.869776007,0,Mgaultois/Sparks,Peer-reviewed literature,85.0,453.0,180.81469,3710.89,79.0,18.0,670.0,17.84,13.0,16.0,10.0,0.0,39.0,1.0,8.0,10.0,0.0,19.0,73.98850574709999,0.0,0.00062024137931,711.0,12.142857142857142,64.71428571428571,25.830669999999998,530.1271428571429,11.285714285714285,2.571428571428571,95.71428571428572,2.5485714285714285,1.857142857142857,2.2857142857142856,1.4285714285714284,0.0,5.571428571428571,0.14285714285714285,1.1428571428571428,1.4285714285714284,0.0,2.714285714285714,10.5697865353,0.0,8.860591132999999e-05,101.57142857142858,7.346938775510203,25.46938775510204,16.632785714285713,565.0702040816326,5.387755102040816,0.8163265306122448,33.95918367346938,1.0187755102040814,0.24489795918367357,1.9591836734693877,2.040816326530612,0.0,1.306122448979592,0.24489795918367346,0.9795918367346939,2.040816326530612,0.0,1.3061224489795915,1.7210133708571427,0.0,0.00012657987332857142,102.36734693877551,22.0,86.0,47.997045,1464.2,15.0,2.0,73.0,2.46,1.0,4.0,5.0,0.0,6.0,1.0,2.0,5.0,0.0,4.0,7.488333333299998,0.0,0.000310120689655,217.0,25.0,87.0,54.938045,1519.0,16.0,4.0,139.0,3.44,2.0,4.0,5.0,0.0,7.0,1.0,2.0,5.0,0.0,5.0,16.5933333333,0.0,0.000310120689655,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,LiMn2O4,-0.067189926,0,Mgaultois/Sparks,Peer-reviewed literature,85.0,453.0,180.81469,3710.89,79.0,18.0,670.0,17.84,13.0,16.0,10.0,0.0,39.0,1.0,8.0,10.0,0.0,19.0,73.98850574709999,0.0,0.00062024137931,711.0,12.142857142857142,64.71428571428571,25.830669999999998,530.1271428571429,11.285714285714285,2.571428571428571,95.71428571428572,2.5485714285714285,1.857142857142857,2.2857142857142856,1.4285714285714284,0.0,5.571428571428571,0.14285714285714285,1.1428571428571428,1.4285714285714284,0.0,2.714285714285714,10.5697865353,0.0,8.860591132999999e-05,101.57142857142858,7.346938775510203,25.46938775510204,16.632785714285713,565.0702040816326,5.387755102040816,0.8163265306122448,33.95918367346938,1.0187755102040814,0.24489795918367357,1.9591836734693877,2.040816326530612,0.0,1.306122448979592,0.24489795918367346,0.9795918367346939,2.040816326530612,0.0,1.3061224489795915,1.7210133708571427,0.0,0.00012657987332857142,102.36734693877551,22.0,86.0,47.997045,1464.2,15.0,2.0,73.0,2.46,1.0,4.0,5.0,0.0,6.0,1.0,2.0,5.0,0.0,4.0,7.488333333299998,0.0,0.000310120689655,217.0,25.0,87.0,54.938045,1519.0,16.0,4.0,139.0,3.44,2.0,4.0,5.0,0.0,7.0,1.0,2.0,5.0,0.0,5.0,16.5933333333,0.0,0.000310120689655,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,LiMn2O4,0.583241367,0,Mgaultois/Sparks,Peer-reviewed literature,85.0,453.0,180.81469,3710.89,79.0,18.0,670.0,17.84,13.0,16.0,10.0,0.0,39.0,1.0,8.0,10.0,0.0,19.0,73.98850574709999,0.0,0.00062024137931,711.0,12.142857142857142,64.71428571428571,25.830669999999998,530.1271428571429,11.285714285714285,2.571428571428571,95.71428571428572,2.5485714285714285,1.857142857142857,2.2857142857142856,1.4285714285714284,0.0,5.571428571428571,0.14285714285714285,1.1428571428571428,1.4285714285714284,0.0,2.714285714285714,10.5697865353,0.0,8.860591132999999e-05,101.57142857142858,7.346938775510203,25.46938775510204,16.632785714285713,565.0702040816326,5.387755102040816,0.8163265306122448,33.95918367346938,1.0187755102040814,0.24489795918367357,1.9591836734693877,2.040816326530612,0.0,1.306122448979592,0.24489795918367346,0.9795918367346939,2.040816326530612,0.0,1.3061224489795915,1.7210133708571427,0.0,0.00012657987332857142,102.36734693877551,22.0,86.0,47.997045,1464.2,15.0,2.0,73.0,2.46,1.0,4.0,5.0,0.0,6.0,1.0,2.0,5.0,0.0,4.0,7.488333333299998,0.0,0.000310120689655,217.0,25.0,87.0,54.938045,1519.0,16.0,4.0,139.0,3.44,2.0,4.0,5.0,0.0,7.0,1.0,2.0,5.0,0.0,5.0,16.5933333333,0.0,0.000310120689655,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,Pr0.5Ca0.5MnO3,1.257373048,0,Mgaultois/Sparks,Peer-reviewed literature,88.5,325.0,193.42907,2842.9,57.5,15.0,526.5,12.935,10.0,12.0,5.0,1.5,28.5,0.0,6.0,5.0,5.5,16.5,74.5250862069,0.0,0.000310120689655,462.5,17.7,65.0,38.685814,568.58,11.5,3.0,105.30000000000001,2.587,2.0,2.4,1.0,0.30000000000000004,5.699999999999999,0.0,1.2,1.0,1.1,3.3,14.905017241380001,0.0,6.2024137931e-05,92.50000000000001,11.64,26.4,27.2236968,616.5360000000001,5.4,1.2000000000000002,47.160000000000004,1.0235999999999998,0.0,1.92,1.6,0.54,0.8800000000000004,0.0,0.96,1.6,1.98,2.22,8.726993103448,0.0,9.923862068959999e-05,96.6,51.0,80.0,124.90825,1464.2,14.0,4.0,137.0,2.44,0.0,4.0,5.0,3.0,5.0,0.0,2.0,5.0,11.0,11.0,28.665000000000003,0.0,0.000310120689655,213.0,59.0,87.0,140.90765,1519.0,16.0,6.0,203.0,3.44,2.0,4.0,5.0,3.0,7.0,0.0,2.0,5.0,11.0,11.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,Pr0.5Ca0.5MnO3,1.525686104,0,Mgaultois/Sparks,Peer-reviewed literature,88.5,325.0,193.42907,2842.9,57.5,15.0,526.5,12.935,10.0,12.0,5.0,1.5,28.5,0.0,6.0,5.0,5.5,16.5,74.5250862069,0.0,0.000310120689655,462.5,17.7,65.0,38.685814,568.58,11.5,3.0,105.30000000000001,2.587,2.0,2.4,1.0,0.30000000000000004,5.699999999999999,0.0,1.2,1.0,1.1,3.3,14.905017241380001,0.0,6.2024137931e-05,92.50000000000001,11.64,26.4,27.2236968,616.5360000000001,5.4,1.2000000000000002,47.160000000000004,1.0235999999999998,0.0,1.92,1.6,0.54,0.8800000000000004,0.0,0.96,1.6,1.98,2.22,8.726993103448,0.0,9.923862068959999e-05,96.6,51.0,80.0,124.90825,1464.2,14.0,4.0,137.0,2.44,0.0,4.0,5.0,3.0,5.0,0.0,2.0,5.0,11.0,11.0,28.665000000000003,0.0,0.000310120689655,213.0,59.0,87.0,140.90765,1519.0,16.0,6.0,203.0,3.44,2.0,4.0,5.0,3.0,7.0,0.0,2.0,5.0,11.0,11.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,Pr0.5Ca0.5MnO3,1.793300924,0,Mgaultois/Sparks,Peer-reviewed literature,88.5,325.0,193.42907,2842.9,57.5,15.0,526.5,12.935,10.0,12.0,5.0,1.5,28.5,0.0,6.0,5.0,5.5,16.5,74.5250862069,0.0,0.000310120689655,462.5,17.7,65.0,38.685814,568.58,11.5,3.0,105.30000000000001,2.587,2.0,2.4,1.0,0.30000000000000004,5.699999999999999,0.0,1.2,1.0,1.1,3.3,14.905017241380001,0.0,6.2024137931e-05,92.50000000000001,11.64,26.4,27.2236968,616.5360000000001,5.4,1.2000000000000002,47.160000000000004,1.0235999999999998,0.0,1.92,1.6,0.54,0.8800000000000004,0.0,0.96,1.6,1.98,2.22,8.726993103448,0.0,9.923862068959999e-05,96.6,51.0,80.0,124.90825,1464.2,14.0,4.0,137.0,2.44,0.0,4.0,5.0,3.0,5.0,0.0,2.0,5.0,11.0,11.0,28.665000000000003,0.0,0.000310120689655,213.0,59.0,87.0,140.90765,1519.0,16.0,6.0,203.0,3.44,2.0,4.0,5.0,3.0,7.0,0.0,2.0,5.0,11.0,11.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
